id,title,publish_date,cluster_id,pca_x,pca_y,author_count,category_count,categories_joined,authors_joined,keywords_joined,top_conference,url
1909.13790v1,Incremental processing of noisy user utterances in the spoken language understanding task,2019-09-30,0,0.07867759,0.21381044,3,3,cs.CL | cs.SD | eess.AS,Stefan Constantin | Jan Niehues | Alex Waibel,incremental | processing | noisy | user | utterances | spoken | language | understanding | task | stateoftheart | neural | network | architectures | make | possible | create | systems | high | quality | fast,,http://arxiv.org/abs/1909.13790v1
1910.00275v1,Bad Form: Comparing Context-Based and Form-Based Few-Shot Learning in Distributional Semantic Models,2019-10-01,3,0.02767889,-0.06469026,3,2,cs.CL | cs.LG,Jeroen Van Hautte | Guy Emerson | Marek Rei,bad | form | comparing | contextbased | formbased | fewshot | learning | distributional | semantic | models | word | embeddings | essential | component | wide | range | natural | language | processing | applications,,http://arxiv.org/abs/1910.00275v1
1910.00368v1,Application of Low-resource Machine Translation Techniques to Russian-Tatar Language Pair,2019-10-01,5,0.2013445,0.112358764,4,1,cs.CL,Aidar Valeev | Ilshat Gibadullin | Albina Khusainova | Adil Khan,application | lowresource | machine | translation | techniques | russiantatar | language | pair | neural | current | stateoftheart | although | successful | resourcerich | setting | applicability | pairs | still | debatable | paper,,http://arxiv.org/abs/1910.00368v1
1910.00856v1,BookQA: Stories of Challenges and Opportunities,2019-10-02,1,-0.09558138,-0.038674913,5,1,cs.CL,Stefanos Angelidis | Lea Frermann | Diego Marcheggiani | Roi Blanco | Lluís Màrquez,bookqa | stories | challenges | opportunities | present | system | answering | questions | based | full | text | books | first | selects | book | passages | given | question | hand | uses,EMNLP 2019,http://arxiv.org/abs/1910.00856v1
1910.01531v1,Modeling Color Terminology Across Thousands of Languages,2019-10-03,3,-0.036571104,0.016910423,5,1,cs.CL,Arya D. McCarthy | Winston Wu | Aaron Mueller | Bill Watson | David Yarowsky,modeling | color | terminology | across | thousands | languages | extensive | history | scholarship | constitutes | basic | term | well | broadly | attested | acquisition | sequence | terms | many | articulated,IJCNLP 2019,http://arxiv.org/abs/1910.01531v1
1910.01769v2,Distilling BERT into Simple Neural Networks with Unlabeled Transfer Data,2019-10-04,5,0.16387771,-0.048261385,2,3,cs.CL | cs.LG | stat.ML,Subhabrata Mukherjee | Ahmed Hassan Awadallah,distilling | bert | simple | neural | networks | unlabeled | transfer | data | recent | advances | pretraining | huge | models | large | amounts | text | self | supervision | obtained | stateoftheart,ACL 2020,http://arxiv.org/abs/1910.01769v2
1910.02677v3,Controllable Sentence Simplification,2019-10-07,3,-0.03687246,0.062183596,4,1,cs.CL,Louis Martin | Benoît Sagot | Éric de la Clergerie | Antoine Bordes,controllable | sentence | simplification | text | aims | making | easier | read | understand | simplifying | grammar | structure | keeping | underlying | information | identical | often | considered | allpurpose | generic,,http://arxiv.org/abs/1910.02677v3
1910.02789v2,Language is Power: Representing States Using Natural Language in Reinforcement Learning,2019-10-02,0,0.051993817,0.029626772,4,3,cs.CL | cs.AI | cs.LG,Erez Schwartz | Guy Tennenholtz | Chen Tessler | Shie Mannor,language | power | representing | states | using | natural | reinforcement | learning | recent | advances | shown | potential | tackle | complex | reallife | tasks | however | dimensionality | task | increases,,http://arxiv.org/abs/1910.02789v2
1910.02974v3,SMArT: Training Shallow Memory-aware Transformers for Robotic Explainability,2019-10-08,0,0.13347551,0.039134555,3,3,cs.CV | cs.CL | cs.RO,Marcella Cornia | Lorenzo Baraldi | Rita Cucchiara,smart | training | shallow | memoryaware | transformers | robotic | explainability | ability | generate | natural | language | explanations | conditioned | visual | perception | crucial | step | towards | autonomous | agents,,http://arxiv.org/abs/1910.02974v3
1910.03291v1,Aligning Multilingual Word Embeddings for Cross-Modal Retrieval Task,2019-10-08,0,0.051707692,-0.11015598,3,3,cs.CL | cs.IR | cs.LG,Alireza Mohammadshahi | Remi Lebret | Karl Aberer,aligning | multilingual | word | embeddings | crossmodal | retrieval | task | paper | propose | new | approach | learn | multimodal | matching | images | relevant | captions | two | languages | combine,,http://arxiv.org/abs/1910.03291v1
1910.03475v1,Named Entity Recognition System for Sindhi Language,2019-09-28,1,-0.049496077,-0.14985757,5,1,cs.CL,Awais Khan Jumani | Mashooque Ahmed Memon | Fida Hussain Khoso | Anwar Ali Sanjrani | Safeeullah Soomro,named | entity | recognition | system | sindhi | language | ner | aims | extract | existing | information | following | categories | persons | name | organization | location | date | time | term,,http://arxiv.org/abs/1910.03475v1
1910.05032v1,"Group, Extract and Aggregate: Summarizing a Large Amount of Finance News for Forex Movement Prediction",2019-10-11,4,-0.13062447,-0.0777945,6,1,cs.CL,Deli Chen | Shuming ma | Keiko Harimoto | Ruihan Bao | Qi Su | Xu Sun,group | extract | aggregate | summarizing | large | amount | finance | news | forex | movement | prediction | incorporating | related | text | information | proven | successful | stock | market | however,EMNLP2019,http://arxiv.org/abs/1910.05032v1
1910.05154v1,How Does Language Influence Documentation Workflow? Unsupervised Word Discovery Using Translations in Multiple Languages,2019-10-11,3,0.032996558,0.13631792,3,1,cs.CL,Marcely Zanon Boito | Aline Villavicencio | Laurent Besacier,language | influence | documentation | workflow | unsupervised | word | discovery | using | translations | multiple | languages | initiatives | transcription | expensive | resource | one | minute | audio | estimated | take,,http://arxiv.org/abs/1910.05154v1
1910.05786v2,Progress Notes Classification and Keyword Extraction using Attention-based Deep Learning Models with BERT,2019-10-14,2,0.00574704,-0.09555115,6,1,cs.CL,Matthew Tang | Priyanka Gandhi | Md Ahsanul Kabir | Christopher Zou | Jordyn Blakey | Xiao Luo,progress | notes | classification | keyword | extraction | using | attentionbased | deep | learning | models | bert | various | algorithms | developed | analyze | different | types | clinical | data | including,,http://arxiv.org/abs/1910.05786v2
1910.06294v2,Training Compact Models for Low Resource Entity Tagging using Pre-trained Language Models,2019-10-15,0,0.14019607,-0.1339148,3,2,cs.CL | cs.LG,Peter Izsak | Shira Guskin | Moshe Wasserblat,training | compact | models | low | resource | entity | tagging | using | pretrained | language | lowresource | named | recognition | tasks | shown | challenge | especially | industrial | applications | deploying,NeurIPS 2019,http://arxiv.org/abs/1910.06294v2
1910.06575v1,Aligning Cross-Lingual Entities with Multi-Aspect Information,2019-10-15,1,0.010710932,-0.27185944,6,1,cs.CL,Hsiu-Wei Yang | Yanyan Zou | Peng Shi | Wei Lu | Jimmy Lin | Xu Sun,aligning | crosslingual | entities | multiaspect | information | multilingual | knowledge | graphs | kgs | yago | dbpedia | represent | different | languages | task | entity | alignment | match | source | language,,http://arxiv.org/abs/1910.06575v1
1910.07848v1,Topical Keyphrase Extraction with Hierarchical Semantic Networks,2019-10-17,1,-0.14862205,-0.05243802,2,1,cs.CL,Yoo yeon Sung | Seoung Bum Kim,topical | keyphrase | extraction | hierarchical | semantic | networks | used | summarize | large | collections | text | documents | however | traditional | methods | properly | reflect | intrinsic | semantics | relationships,,http://arxiv.org/abs/1910.07848v1
1910.07938v1,Cross-lingual Parsing with Polyglot Training and Multi-treebank Learning: A Faroese Case Study,2019-10-17,0,0.13740963,0.02477119,3,1,cs.CL,James Barry | Joachim Wagner | Jennifer Foster,crosslingual | parsing | polyglot | training | multitreebank | learning | faroese | case | study | dependency | involves | transferring | syntactic | knowledge | one | language | another | crucial | component | inducing,,http://arxiv.org/abs/1910.07938v1
1910.07973v2,Universal Text Representation from BERT: An Empirical Study,2019-10-17,5,0.06881364,-0.16687272,5,2,cs.CL | cs.LG,Xiaofei Ma | Zhiguo Wang | Patrick Ng | Ramesh Nallapati | Bing Xiang,universal | text | representation | bert | empirical | study | present | systematic | investigation | layerwise | activations | generalpurpose | representations | understand | linguistic | information | capture | transferable | across | different,,http://arxiv.org/abs/1910.07973v2
1910.09292v1,On Semi-Supervised Multiple Representation Behavior Learning,2019-10-21,0,0.15528668,-0.06527859,2,2,cs.CL | cs.AI,Ruqian Lu | Shengluan Hou,semisupervised | multiple | representation | behavior | learning | propose | novel | paradigm | sslthe | ssmrbl | aims | tackle | difficulty | grammar | natural | language | parsing | data | texts | labels,,http://arxiv.org/abs/1910.09292v1
1910.09295v3,Localization of Fake News Detection via Multitask Transfer Learning,2019-10-21,5,0.018499462,-0.008808634,3,1,cs.CL,Jan Christian Blaise Cruz | Julianne Agatha Tan | Charibeth Cheng,localization | fake | news | detection | via | multitask | transfer | learning | use | internet | fast | medium | spreading | reinforces | need | computational | tools | combat | techniques | train,,http://arxiv.org/abs/1910.09295v3
1910.09753v2,MRQA 2019 Shared Task: Evaluating Generalization in Reading Comprehension,2019-10-22,5,-0.03201044,-0.019160036,6,1,cs.CL,Adam Fisch | Alon Talmor | Robin Jia | Minjoon Seo | Eunsol Choi | Danqi Chen,mrqa | shared | task | evaluating | generalization | reading | comprehension | present | results | machine | question | answering | capabilities | systems | adapted | unified | distinct | datasets | format | among,EMNLP 2019,http://arxiv.org/abs/1910.09753v2
1910.10274v1,Capturing Greater Context for Question Generation,2019-10-23,3,-0.15099265,0.055600572,3,1,cs.CL,Luu Anh Tuan | Darsh J Shah | Regina Barzilay,capturing | greater | context | question | generation | automatic | benefit | many | applications | ranging | dialogue | systems | reading | comprehension | questions | often | asked | respect | long | documents,,http://arxiv.org/abs/1910.10274v1
1910.10490v1,Automated Text Summarization for the Enhancement of Public Services,2019-10-16,4,-0.09123424,0.14333577,2,2,cs.CL | cs.LG,Xingbang Liu | Janyl Jumadinova,automated | text | summarization | enhancement | public | services | natural | language | processing | machine | learning | algorithms | shown | effective | variety | applications | work | contribute | area | ai,,http://arxiv.org/abs/1910.10490v1
1910.10706v3,KnowIT VQA: Answering Knowledge-Based Questions about Videos,2019-10-23,4,-0.20496884,-0.02700949,4,2,cs.CV | cs.CL,Noa Garcia | Mayu Otani | Chenhui Chu | Yuta Nakashima,knowit | vqa | answering | knowledgebased | questions | videos | propose | novel | video | understanding | task | fusing | question | first | introduce | dataset | humangenerated | questionanswer | pairs | popular,,http://arxiv.org/abs/1910.10706v3
1910.10762v2,Analyzing ASR pretraining for low-resource speech-to-text translation,2019-10-24,0,0.27326372,0.1749135,3,2,cs.CL | eess.AS,Mihaela C. Stoian | Sameer Bansal | Sharon Goldwater,analyzing | asr | pretraining | lowresource | speechtotext | translation | previous | work | shown | source | languages | automatic | ast | improved | endtoend | model | speech | recognition | data | highresource,,http://arxiv.org/abs/1910.10762v2
1910.11450v1,An Empirical Study of Efficient ASR Rescoring with Transformers,2019-10-25,5,0.3091306,0.0723597,2,2,cs.CL | eess.AS,Hongzhao Huang | Fuchun Peng,empirical | study | efficient | asr | rescoring | transformers | neural | language | models | lms | proved | significantly | outperform | classical | ngram | modeling | due | superior | abilities | model,,http://arxiv.org/abs/1910.11450v1
1910.12203v1,Do Sentence Interactions Matter? Leveraging Sentence Level Representations for Fake News Classification,2019-10-27,4,-0.18143487,-0.038422886,3,3,cs.CL | cs.LG | stat.ML,Vaibhav Vaibhav | Raghuram Mandyam Annasamy | Eduard Hovy,sentence | interactions | matter | leveraging | level | representations | fake | news | classification | rising | growth | misleading | information | online | media | outlets | demands | automatic | method | detecting,EMNLP 2019,http://arxiv.org/abs/1910.12203v1
1910.12592v1,BUT System Description to VoxCeleb Speaker Recognition Challenge 2019,2019-10-16,2,0.1019963,0.03260797,5,3,eess.AS | cs.CL | cs.SD,Hossein Zeinali | Shuai Wang | Anna Silnova | Pavel Matějka | Oldřich Plchot,system | description | voxceleb | speaker | recognition | challenge | report | describe | submission | brno | university | technology | team | voxsrc | also | provide | brief | analysis | different | systems,,http://arxiv.org/abs/1910.12592v1
1910.14599v2,Adversarial NLI: A New Benchmark for Natural Language Understanding,2019-11-01,0,0.07370328,0.05863018,6,2,cs.CL | cs.LG,Yixin Nie | Adina Williams | Emily Dinan | Mohit Bansal | Jason Weston | Douwe Kiela,adversarial | nli | new | benchmark | natural | language | understanding | introduce | largescale | dataset | collected | via | iterative | humanandmodelintheloop | procedure | show | training | models | leads | stateoftheart,ACL 2020,http://arxiv.org/abs/1910.14599v2
1911.00643v1,Credibility-based Fake News Detection,2019-11-02,4,-0.32785526,0.015000783,5,2,cs.CL | cs.SI,Niraj Sitaula | Chilukuri K. Mohan | Jennifer Grygiel | Xinyi Zhou | Reza Zafarani,credibilitybased | fake | news | detection | significantly | misinform | people | often | rely | online | sources | social | media | information | current | research | mostly | focused | analyzing | content,,http://arxiv.org/abs/1911.00643v1
1911.00681v1,Machine Translation Evaluation using Bi-directional Entailment,2019-11-02,5,0.09330114,0.03728662,5,1,cs.CL,Rakesh Khobragade | Heaven Patel | Anand Namdev | Anish Mishra | Pushpak Bhattacharyya,machine | translation | evaluation | using | bidirectional | entailment | paper | propose | new | metric | mt | based | show | generated | evaluated | determining | paraphrasing | reference | provided | human,,http://arxiv.org/abs/1911.00681v1
